"2022-11-15 02:01:33am "," update "," UPDATE vendor SET `last_login` = '2022-11-15 02:01:33' WHERE 1=1  and vendor_id = '2' "," ::1 "," URL: http://localhost/MultiVendor/login-check "," R: http://localhost/MultiVendor/admin"
"2022-11-15 02:05:11am "," update "," UPDATE product_details SET `variant_code` = NULL, `parent_product_id` = NULL WHERE 1=1  and product_id = '17' "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/removeVarientProduct "," R: http://localhost/MultiVendor/edit-parent-product/6"
"2022-11-15 02:05:11am "," update "," UPDATE product_elements_attributes SET `variant_code` = NULL, `parent_product_id` = NULL WHERE 1=1  and product_id = '17' "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/removeVarientProduct "," R: http://localhost/MultiVendor/edit-parent-product/6"
"2022-11-15 02:05:32am "," update "," UPDATE product_details SET `variant_code` = 'CL2H8t', `parent_product_id` = '6' WHERE 1=1  and product_id = '17' "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/addVariantToProduct "," R: http://localhost/MultiVendor/edit-parent-product/6"
"2022-11-15 02:05:32am "," update "," UPDATE product_elements_attributes SET `variant_code` = 'CL2H8t', `parent_product_id` = '6' WHERE 1=1  and product_id = '17' "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/addVariantToProduct "," R: http://localhost/MultiVendor/edit-parent-product/6"
"2022-11-15 02:07:45am "," update "," UPDATE user SET `last_login` = '2022-11-15 02:07:45' WHERE 1=1  and user_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/login-check "," R: http://localhost/MultiVendor/admin"
