"2022-09-06 21:32:48pm "," update "," UPDATE user SET `last_login` = '2022-09-06 21:32:48' WHERE 1=1  and user_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/login-check "," R: http://localhost/MultiVendor/admin"
"2022-09-06 21:33:56pm "," update "," UPDATE customer_cart SET `quantity` = '8', `net_price` = '688.47', `total_amt` = 5507.76 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:33:56pm "," update "," UPDATE customer_cart SET `quantity` = '7', `net_price` = '688.47', `total_amt` = 4819.29 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:33:57pm "," update "," UPDATE customer_cart SET `quantity` = '6', `net_price` = '688.47', `total_amt` = 4130.82 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:33:57pm "," update "," UPDATE customer_cart SET `quantity` = '5', `net_price` = '688.47', `total_amt` = 3442.35 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:33:57pm "," update "," UPDATE customer_cart SET `quantity` = '4', `net_price` = '688.47', `total_amt` = 2753.88 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:33:57pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '688.47', `total_amt` = 2065.41 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:33:58pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '688.47', `total_amt` = 1376.94 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:33:58pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '688.47', `total_amt` = 688.47 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:33:59pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '688.47', `total_amt` = 688.47 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:33:59pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '688.47', `total_amt` = 688.47 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:00pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '688.47', `total_amt` = 688.47 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:02pm "," update "," UPDATE customer_cart SET `quantity` = '14', `net_price` = '13999.44', `total_amt` = 195992.16 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:02pm "," update "," UPDATE customer_cart SET `quantity` = '13', `net_price` = '13999.44', `total_amt` = 181992.72 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:02pm "," update "," UPDATE customer_cart SET `quantity` = '12', `net_price` = '13999.44', `total_amt` = 167993.28 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:03pm "," update "," UPDATE customer_cart SET `quantity` = '11', `net_price` = '13999.44', `total_amt` = 153993.84 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:03pm "," update "," UPDATE customer_cart SET `quantity` = '10', `net_price` = '13999.44', `total_amt` = 139994.4 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:03pm "," update "," UPDATE customer_cart SET `quantity` = '9', `net_price` = '13999.44', `total_amt` = 125994.96 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:03pm "," update "," UPDATE customer_cart SET `quantity` = '8', `net_price` = '13999.44', `total_amt` = 111995.52 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:04pm "," update "," UPDATE customer_cart SET `quantity` = '7', `net_price` = '13999.44', `total_amt` = 97996.08 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:04pm "," update "," UPDATE customer_cart SET `quantity` = '6', `net_price` = '13999.44', `total_amt` = 83996.64 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:04pm "," update "," UPDATE customer_cart SET `quantity` = '5', `net_price` = '13999.44', `total_amt` = 69997.2 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:05pm "," update "," UPDATE customer_cart SET `quantity` = '4', `net_price` = '13999.44', `total_amt` = 55997.76 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:05pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '13999.44', `total_amt` = 41998.32 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:06pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '13999.44', `total_amt` = 27998.88 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:06pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '13999.44', `total_amt` = 13999.44 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:06pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '13999.44', `total_amt` = 13999.44 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:07pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '13999.44', `total_amt` = 13999.44 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:07pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '13999.44', `total_amt` = 13999.44 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:09pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '13999.44', `total_amt` = 27998.88 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:16pm "," update "," UPDATE customer_cart SET `quantity` = '7', `net_price` = '607.24', `total_amt` = 4250.68 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:16pm "," update "," UPDATE customer_cart SET `quantity` = '6', `net_price` = '607.24', `total_amt` = 3643.44 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:17pm "," update "," UPDATE customer_cart SET `quantity` = '5', `net_price` = '607.24', `total_amt` = 3036.2 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:17pm "," update "," UPDATE customer_cart SET `quantity` = '4', `net_price` = '607.24', `total_amt` = 2428.96 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:18pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '607.24', `total_amt` = 1821.72 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:18pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '607.24', `total_amt` = 1214.48 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:19pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '607.24', `total_amt` = 607.24 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:19pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '607.24', `total_amt` = 607.24 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:19pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '607.24', `total_amt` = 607.24 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:19pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '607.24', `total_amt` = 607.24 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:34:20pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '607.24', `total_amt` = 1214.48 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:37:42pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '607.24', `total_amt` = 1821.72 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:37:46pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '607.24', `total_amt` = 1214.48 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:37:48pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '607.24', `total_amt` = 1821.72 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:37:49pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '607.24', `total_amt` = 1214.48 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:38:18pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '607.24', `total_amt` = 1821.72 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:38:57pm "," update "," UPDATE customer_cart SET `quantity` = '4', `net_price` = '607.24', `total_amt` = 2428.96 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:41:35pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '13999.44', `total_amt` = 41998.32 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:42:07pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '15921.15', `total_amt` = 31842.3 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:42:08pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '15921.15', `total_amt` = 47763.45 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:42:09pm "," update "," UPDATE customer_cart SET `quantity` = '4', `net_price` = '15921.15', `total_amt` = 63684.6 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:42:12pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '15921.15', `total_amt` = 47763.45 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:42:13pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '15921.15', `total_amt` = 31842.3 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:42:13pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '15921.15', `total_amt` = 15921.15 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:42:15pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '15921.15', `total_amt` = 15921.15 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:42:16pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '15921.15', `total_amt` = 15921.15 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:42:17pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '15921.15', `total_amt` = 15921.15 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:44:19pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '15921.15', `total_amt` = 31842.3 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:44:20pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '15921.15', `total_amt` = 15921.15 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:46:07pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '15921.15', `total_amt` = 31842.3 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:46:09pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '15921.15', `total_amt` = 47763.45 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:46:47pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '688.47', `total_amt` = 1376.94 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:48:09pm "," update "," UPDATE customer_cart SET `quantity` = '4', `net_price` = '15921.15', `total_amt` = 63684.6 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:48:26pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '15921.15', `total_amt` = 47763.45 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:49:09pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '15921.15', `total_amt` = 31842.3 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:49:46pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '15921.15', `total_amt` = 15921.15 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:53:50pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '607.24', `total_amt` = 1821.72 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:53:54pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '13999.44', `total_amt` = 27998.88 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:54:13pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '607.24', `total_amt` = 1214.48 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:54:16pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '13999.44', `total_amt` = 13999.44 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:54:20pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '688.47', `total_amt` = 2065.41 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:54:22pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '15921.15', `total_amt` = 31842.3 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:54:24pm "," update "," UPDATE customer_cart SET `quantity` = '3', `net_price` = '15921.15', `total_amt` = 47763.45 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:56:28pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '607.24', `total_amt` = 607.24 WHERE 1=1  and customer_id = '1' and product_id = '11' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:56:29pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '13999.44', `total_amt` = 13999.44 WHERE 1=1  and customer_id = '1' and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:56:30pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '688.47', `total_amt` = 1376.94 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:56:31pm "," update "," UPDATE customer_cart SET `quantity` = '1', `net_price` = '688.47', `total_amt` = 688.47 WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-06 21:56:32pm "," update "," UPDATE customer_cart SET `quantity` = '2', `net_price` = '15921.15', `total_amt` = 31842.3 WHERE 1=1  and customer_id = '1' and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
