"2022-08-26 21:07:51pm "," update "," UPDATE user SET `last_login` = '2022-08-26 21:07:51' WHERE 1=1  and user_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/login-check "," R: http://localhost/MultiVendor/admin"
"2022-08-26 21:14:16pm "," insert "," INSERT INTO brand(`brand_name`, `short_code`, `brand_logo`, `created_by`, `created`) VALUES('VIVO', 'vivo', '', '1', '2022-08-26 21:14:16') "," ::1 "," URL: http://localhost/MultiVendor/submit-brand "," R: http://localhost/MultiVendor/add-brand"
"2022-08-26 21:22:07pm "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `brand_id`, `category_id`, `child_category`, `vendor_id`, `mrp_price`, `discount`, `net_price`, `tax`, `qty`, `gst_amt`, `discount_amt`, `cover_img`, `stock`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `created_by`, `created`) VALUES('Vivo Y21G (Midnight Blue, 4GB RAM, 64GB ROM)', 'Y21G', 'vivo-y21g-midnight-blue-4gb-ram-64gb-rom', 'Vivo Y21G (Midnight Blue, 4GB RAM, 64GB ROM)', '<ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">13MP+2MP Rear Camera | 8MP Selfie Camera</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">16.53cm (6.51&quot;) HD+ Display with 1600 x 720 pixels resolution.</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Memory &amp; SIM: 4GB RAM | 64GB internal memory | Dual SIM (nano+nano) dual-standby (4G).</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Funtouch OS 12.0</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">18W fast charging with 5000mAh battery (Type-C).</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">form_factor:Bar,operating_system:Funtouch OS 12 (Based on Android 11)</span></li></ul></li></ul></li></ul></li><li><br></li></ul></li><li><br></li></ul></li></ul>', '62', '4', '26', '1', '17990', '25', '15921.15', '18', '', 2865.807, '25'_amt, 'cover_image.jpg', '20', 1, 0, 0, 'Vivo Y21G', 'Vivo Y21G', 'Vivo Y21G', '1', '2022-08-26 21:22:07') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 21:22:07pm "," update "," UPDATE product_details SET `image` = '41+sLJHyA8L._SY300_SX300_.jpg|51iQpMbgbGL._SX679_.jpg|51wVTI9yswL._SX679_.jpg|71RhcuY9qxL._SX679_.jpg|ps7.1.jpg' WHERE 1=1  and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 21:22:07pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 2, '9', '2022-08-26 21:22:07') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 21:22:07pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 7, '62', '2022-08-26 21:22:07') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 21:22:07pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 8, '65', '2022-08-26 21:22:07') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 21:33:08pm "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `brand_id`, `category_id`, `child_category`, `vendor_id`, `mrp_price`, `discount`, `net_price`, `tax`, `qty`, `gst_amt`, `discount_amt`, `cover_img`, `stock`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `created_by`, `created`) VALUES('TP-Link TL-WR820N 300 Mbps Speed Wireless WiFi Router', 'TL-WR820N', 'tp-link-tl-wr820n-300-mbps-speed-wireless-wifi-router', 'TP-Link TL-WR820N 300 Mbps Speed Wireless WiFi Router', '<ul style=""list-style-type: disc;""><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>300Mbps Wireless Speed</span>&nbsp;</li><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>IPv6 Compatible</span></li><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 700; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>Compatible Devices : <span style='color: rgb(86, 89, 89); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>IPv6, IPTV</span>&nbsp;</span></li><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 700; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 700; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>Frequency</span> :&nbsp;<span style='color: rgb(86, 89, 89); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>2.4 Hz</span>&nbsp;</span></li></ul><p><br></p>', '31', '1', '52', '1', '1299', '38', '805.38', '0', '', 0, '38'_amt, 'cover_image.jpg', '12', 1, 0, 0, 'TP-Link TL-WR820N', 'TP-Link TL-WR820N', 'TP-Link TL-WR820N', '1', '2022-08-26 21:33:08') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 21:33:08pm "," update "," UPDATE product_details SET `image` = '41GinSaL6NS._SY450_.jpg|51rW0sZJW3S._SY450_.jpg|51Wd5RuGanS._SY450_.jpg|51WI6Lm4vFS._SY450_.jpg|71ZY6xC9sNS._SY450_.jpg' WHERE 1=1  and product_id = '5' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 21:33:08pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('5', 2, '11', '2022-08-26 21:33:08') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 21:43:59pm "," update "," UPDATE product_details SET `product_name` = 'Dell Inspiron 3525 Laptop', `product_code` = '3525', `short_code` = 'dell-inspiron-3525-laptop', `short_description` = 'AMD Athlon Silver 3050U, Win 11 + MSO'21, 8GB GDDR4, 256Gb SSD, Radeon Graphics, 15.6"" (39.62Cms) HD Anti-Glare (D560766Win9Be, 1.68Kgs)', `description` = '<ul style='box-sizing: border-box; margin: 0px 0px 0px 18px; color: rgb(15, 17, 17); padding: 0px; font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;'><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Processor: AMD Athlon Silver 3050U (2.30 GHz up to 3.20 GHz)</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">RAM &amp; Storage: 8GB DDR4 (2 DIMM Slots) &amp; 256GB SSD</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Display: 15.6"" HD AG Narrow Border</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Software: Win 11 + Office H&amp;S 2021</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Ports: 2 USB 3.2 Gen 1 ports, 1 USB 2.0 port, 1 Headset jack, 1 HDMI 1.4 port*, 1 SD 3.0 card slot</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">WiFi &amp; BT: 802.11ac 1x1 WiFi and Bluetooth</span></li></ul>', `brand_id` = '1', `category_id` = '1', `child_category` = '9', `vendor_id` = '2', `mrp_price` = '46236', `discount` = '32', `net_price` = '37099.2', `tax` = '18', `qty` = '', `gst_amt` = 6677.856, `discount_amt` = '32'_amt, `cover_img` = 'cover_image.jpg', `stock` = '50', `meta_title` = 'Dell Inspiron', `meta_keyword` = 'Dell Inspiron', `meta_description` = 'Dell Inspiron', `modified_by` = '1', `modified` = '2022-08-26 21:43:59', `is_active` = 1 WHERE 1=1  and product_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-26 21:43:59pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 2, '10', '2022-08-26 21:43:59') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-26 21:43:59pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 8, '63', '2022-08-26 21:43:59') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-26 21:43:59pm "," update "," UPDATE product_details SET `image` = '51if47n2aPL._AC_SS450_.jpg|72207604.jpg|in3521nt-cnb-05000ff090-bk.png|peripherals_laptop_latitude_3420nt_gallery_1.png' WHERE 1=1  and product_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
