"2022-12-24 04:02:54am "," update "," UPDATE product_details SET `view_count` = 37 WHERE 1=1  and product_id = '5' "," ::1 "," URL: http://localhost/MultiVendor/api/MultivendorApi/productDetails "," R: "
"2022-12-24 04:03:32am "," update "," UPDATE product_details SET `view_count` = 38 WHERE 1=1  and product_id = '5' "," ::1 "," URL: http://localhost/MultiVendor/api/MultivendorApi/productDetails "," R: "
