"2022-09-15 02:30:27am "," insert "," INSERT INTO customer_cart(`customer_id`, `product_id`, `quantity`) VALUES('1', NULL, 1) "," ::1 "," URL: http://localhost/MultiVendor/Home/addtocart "," R: http://localhost/MultiVendor/checkout"
"2022-09-15 02:30:27am "," update "," UPDATE customer_address SET `set_default` = 0 WHERE 1=1  and customer_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/change-delivery-address "," R: http://localhost/MultiVendor/checkout"
"2022-09-15 02:30:27am "," update "," UPDATE customer_address SET `set_default` = 1 WHERE 1=1  and address_id = '1' and customer_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/change-delivery-address "," R: http://localhost/MultiVendor/checkout"
"2022-09-15 02:30:35am "," update "," UPDATE customer_address SET `set_default` = 0 WHERE 1=1  and customer_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/change-delivery-address "," R: http://localhost/MultiVendor/checkout"
"2022-09-15 02:30:35am "," update "," UPDATE customer_address SET `set_default` = 1 WHERE 1=1  and address_id = '2' and customer_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/change-delivery-address "," R: http://localhost/MultiVendor/checkout"
"2022-09-15 02:30:35am "," insert "," INSERT INTO customer_cart(`customer_id`, `product_id`, `quantity`) VALUES('1', NULL, 1) "," ::1 "," URL: http://localhost/MultiVendor/Home/addtocart "," R: http://localhost/MultiVendor/checkout"
"2022-09-15 02:38:18am "," insert "," INSERT INTO customer_cart(`customer_id`, `product_id`, `quantity`) VALUES('1', NULL, 1) "," ::1 "," URL: http://localhost/MultiVendor/Home/addtocart "," R: http://localhost/MultiVendor/checkout"
