"2022-10-07 21:17:45pm "," update "," UPDATE user SET `last_login` = '2022-10-07 21:17:45' WHERE 1=1  and user_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/login-check "," R: http://localhost/MultiVendor/admin"
"2022-10-07 21:50:24pm "," insert "," INSERT INTO offer(`title`, `keywords`, `symbol`, `offer_on_element`, `offer_value`, `user_type`, `category_id`, `created_by`, `created_at`) VALUES('Flat 20% Off', 'flat', '%', 'discount', '20', 'admin', '60,62', '1', '2022-10-07 21:50:24') "," ::1 "," URL: http://localhost/MultiVendor/submit-offer "," R: http://localhost/MultiVendor/add-offer"
"2022-10-07 21:54:55pm "," update "," UPDATE offer SET `title` = 'Flat 50% Off', `keywords` = 'flat', `symbol` = '%', `offer_on_element` = 'discount', `offer_value` = '50', `user_type` = 'admin', `category_id` = '60,62', `modified_by` = '1', `modified_at` = '2022-10-07 21:54:55', `is_active` = 1 WHERE 1=1  and offer_id = '6' "," ::1 "," URL: http://localhost/MultiVendor/submit-offer "," R: http://localhost/MultiVendor/edit-offer/6"
